Datetime,Open,High,Low,Close,Adj Close,Volume
2024-05-30 09:30:00-04:00,178.60000610351562,179.05999755859375,178.17999267578125,178.97129821777344,178.97129821777344,2504018
2024-05-30 09:31:00-04:00,178.96499633789062,179.0800018310547,177.55999755859375,177.8300018310547,177.8300018310547,679142
2024-05-30 09:32:00-04:00,177.86000061035156,178.35000610351562,177.22000122070312,177.5500030517578,177.5500030517578,510195
2024-05-30 09:33:00-04:00,177.5377960205078,178.99000549316406,177.47999572753906,178.36990356445312,178.36990356445312,542586
2024-05-30 09:34:00-04:00,178.35000610351562,178.82000732421875,177.85000610351562,178.11000061035156,178.11000061035156,363319
2024-05-30 09:35:00-04:00,178.16000366210938,178.64999389648438,177.82009887695312,177.89999389648438,177.89999389648438,320789
2024-05-30 09:36:00-04:00,177.93099975585938,178.25990295410156,177.55999755859375,177.77000427246094,177.77000427246094,316947
2024-05-30 09:37:00-04:00,177.77000427246094,179.1699981689453,177.6699981689453,179.0800018310547,179.0800018310547,745393
2024-05-30 09:38:00-04:00,179.08970642089844,179.0998992919922,178.25,178.65989685058594,178.65989685058594,394708
2024-05-30 09:39:00-04:00,178.58999633789062,178.6699981689453,178.3300018310547,178.44000244140625,178.44000244140625,292599
2024-05-30 09:40:00-04:00,178.42999267578125,178.9499969482422,178.1999969482422,178.41580200195312,178.41580200195312,295839
2024-05-30 09:41:00-04:00,178.4199981689453,179.1999969482422,178.3800048828125,178.595703125,178.595703125,467170
2024-05-30 09:42:00-04:00,178.57009887695312,178.97999572753906,178.42999267578125,178.89999389648438,178.89999389648438,252851
2024-05-30 09:43:00-04:00,178.87539672851562,179.14999389648438,178.80999755859375,178.89999389648438,178.89999389648438,238898
2024-05-30 09:44:00-04:00,178.9199981689453,178.99000549316406,178.64999389648438,178.96270751953125,178.96270751953125,212910
2024-05-30 09:45:00-04:00,178.9698944091797,179.693603515625,178.93499755859375,179.48500061035156,179.48500061035156,665858
2024-05-30 09:46:00-04:00,179.48500061035156,179.99000549316406,179.4199981689453,179.86500549316406,179.86500549316406,616180
2024-05-30 09:47:00-04:00,179.89999389648438,180.0800018310547,179.8000030517578,179.95379638671875,179.95379638671875,723209
2024-05-30 09:48:00-04:00,179.89999389648438,180.0800018310547,179.5601043701172,180.0,180.0,428107
2024-05-30 09:49:00-04:00,180.01499938964844,180.139892578125,179.6999969482422,179.9738006591797,179.9738006591797,452054
2024-05-30 09:50:00-04:00,179.9600067138672,180.07000732421875,179.60000610351562,179.88999938964844,179.88999938964844,332607
2024-05-30 09:51:00-04:00,179.89500427246094,180.19000244140625,179.57000732421875,179.9355010986328,179.9355010986328,315620
2024-05-30 09:52:00-04:00,179.92999267578125,180.47450256347656,179.8101043701172,180.4499969482422,180.4499969482422,573869
2024-05-30 09:53:00-04:00,180.4600067138672,180.8874969482422,180.360107421875,180.8874969482422,180.8874969482422,617942
2024-05-30 09:54:00-04:00,180.8699951171875,181.05999755859375,180.72999572753906,180.8708953857422,180.8708953857422,650356
2024-05-30 09:55:00-04:00,180.889892578125,181.07420349121094,180.37269592285156,180.4593963623047,180.4593963623047,422069
2024-05-30 09:56:00-04:00,180.44000244140625,180.66000366210938,180.25160217285156,180.64010620117188,180.64010620117188,331695
2024-05-30 09:57:00-04:00,180.63999938964844,181.0500030517578,180.60000610351562,180.85009765625,180.85009765625,437138
2024-05-30 09:58:00-04:00,180.9199981689453,181.1199951171875,180.86000061035156,181.0500946044922,181.0500946044922,383797
2024-05-30 09:59:00-04:00,181.0500030517578,181.14999389648438,180.86000061035156,181.05130004882812,181.05130004882812,379540
2024-05-30 10:00:00-04:00,181.10000610351562,181.25,180.7613983154297,180.82009887695312,180.82009887695312,474056
2024-05-30 10:01:00-04:00,180.8300018310547,181.29580688476562,180.74000549316406,181.1739959716797,181.1739959716797,413381
2024-05-30 10:02:00-04:00,181.14999389648438,181.3800048828125,180.82009887695312,180.89999389648438,180.89999389648438,378538
2024-05-30 10:03:00-04:00,180.9239959716797,181.25999450683594,180.88009643554688,181.2200927734375,181.2200927734375,224970
2024-05-30 10:04:00-04:00,181.27000427246094,181.61000061035156,181.25010681152344,181.55039978027344,181.55039978027344,526682
2024-05-30 10:05:00-04:00,181.5800018310547,181.69000244140625,181.5,181.60000610351562,181.60000610351562,479762
2024-05-30 10:06:00-04:00,181.61000061035156,181.97000122070312,181.5200958251953,181.9600067138672,181.9600067138672,425300
2024-05-30 10:07:00-04:00,181.9600067138672,182.02000427246094,181.8000030517578,181.99989318847656,181.99989318847656,549394
2024-05-30 10:08:00-04:00,181.99000549316406,182.58999633789062,181.97999572753906,182.57400512695312,182.57400512695312,800386
2024-05-30 10:09:00-04:00,182.58999633789062,182.6699981689453,182.1999969482422,182.28990173339844,182.28990173339844,465864
2024-05-30 10:10:00-04:00,182.27499389648438,182.61000061035156,182.25,182.42999267578125,182.42999267578125,475173
2024-05-30 10:11:00-04:00,182.4600067138672,182.50999450683594,181.89999389648438,182.02000427246094,182.02000427246094,498493
2024-05-30 10:12:00-04:00,181.97999572753906,182.00999450683594,181.52780151367188,181.64869689941406,181.64869689941406,484619
2024-05-30 10:13:00-04:00,181.66799926757812,181.6685028076172,180.88999938964844,181.125,181.125,654445
2024-05-30 10:14:00-04:00,181.1060028076172,181.3800048828125,181.02000427246094,181.35989379882812,181.35989379882812,317467
2024-05-30 10:15:00-04:00,181.34390258789062,181.5,181.13999938964844,181.1898956298828,181.1898956298828,244527
2024-05-30 10:16:00-04:00,181.19000244140625,181.49240112304688,181.19000244140625,181.40499877929688,181.40499877929688,192994
2024-05-30 10:17:00-04:00,181.3800048828125,181.5699005126953,181.3000030517578,181.52999877929688,181.52999877929688,256132
2024-05-30 10:18:00-04:00,181.51040649414062,181.69000244140625,181.4300994873047,181.52499389648438,181.52499389648438,228003
2024-05-30 10:19:00-04:00,181.50999450683594,181.55990600585938,181.1999969482422,181.27099609375,181.27099609375,203052
2024-05-30 10:20:00-04:00,181.27760314941406,181.32000732421875,181.0,181.00999450683594,181.00999450683594,229435
2024-05-30 10:21:00-04:00,181.0399932861328,181.04989624023438,180.60000610351562,180.8699951171875,180.8699951171875,398566
2024-05-30 10:22:00-04:00,180.89990234375,181.44000244140625,180.85020446777344,181.28050231933594,181.28050231933594,299085
2024-05-30 10:23:00-04:00,181.30999755859375,181.4199981689453,181.1199951171875,181.25,181.25,206231
2024-05-30 10:24:00-04:00,181.25,181.47999572753906,181.11000061035156,181.406005859375,181.406005859375,199878
2024-05-30 10:25:00-04:00,181.41000366210938,181.5500030517578,180.97000122070312,180.99989318847656,180.99989318847656,199234
2024-05-30 10:26:00-04:00,180.97999572753906,181.07000732421875,180.5399932861328,181.00999450683594,181.00999450683594,335371
2024-05-30 10:27:00-04:00,181.01119995117188,181.19900512695312,180.89999389648438,181.110107421875,181.110107421875,188721
2024-05-30 10:28:00-04:00,181.1199951171875,181.14999389648438,180.7104034423828,180.89999389648438,180.89999389648438,186515
2024-05-30 10:29:00-04:00,180.86000061035156,181.1199951171875,180.83999633789062,181.06480407714844,181.06480407714844,176496
2024-05-30 10:30:00-04:00,181.0,181.2100067138672,180.72999572753906,181.2100067138672,181.2100067138672,264086
2024-05-30 10:31:00-04:00,181.2086944580078,181.42999267578125,181.16000366210938,181.2899932861328,181.2899932861328,218969
2024-05-30 10:32:00-04:00,181.29409790039062,181.29409790039062,180.81500244140625,180.83999633789062,180.83999633789062,189490
2024-05-30 10:33:00-04:00,180.83590698242188,180.83590698242188,180.33999633789062,180.4799041748047,180.4799041748047,326618
2024-05-30 10:34:00-04:00,180.48350524902344,180.55999755859375,180.27029418945312,180.3647003173828,180.3647003173828,186877
2024-05-30 10:35:00-04:00,180.33999633789062,180.33999633789062,179.8800048828125,180.1251983642578,180.1251983642578,420474
2024-05-30 10:36:00-04:00,180.11480712890625,180.2823944091797,179.8300018310547,180.1802978515625,180.1802978515625,317800
2024-05-30 10:37:00-04:00,180.21530151367188,180.3000030517578,180.02000427246094,180.10000610351562,180.10000610351562,159365
2024-05-30 10:38:00-04:00,180.10000610351562,180.10989379882812,179.4420928955078,179.51409912109375,179.51409912109375,393527
2024-05-30 10:39:00-04:00,179.5178985595703,179.58529663085938,179.33999633789062,179.36990356445312,179.36990356445312,275942
2024-05-30 10:40:00-04:00,179.34010314941406,179.38999938964844,179.08999633789062,179.2895965576172,179.2895965576172,305335
2024-05-30 10:41:00-04:00,179.28500366210938,179.2899932861328,178.88999938964844,179.02999877929688,179.02999877929688,348596
2024-05-30 10:42:00-04:00,179.02499389648438,179.03570556640625,178.6199951171875,178.7198944091797,178.7198944091797,361793
2024-05-30 10:43:00-04:00,178.69000244140625,178.72000122070312,178.3000030517578,178.3000030517578,178.3000030517578,443632
2024-05-30 10:44:00-04:00,178.3000030517578,178.37449645996094,177.97000122070312,178.02999877929688,178.02999877929688,526887
2024-05-30 10:45:00-04:00,178.00999450683594,178.5,177.96099853515625,178.3249969482422,178.3249969482422,439939
2024-05-30 10:46:00-04:00,178.30999755859375,178.36000061035156,178.0500030517578,178.08009338378906,178.08009338378906,259528
2024-05-30 10:47:00-04:00,178.0800018310547,178.10000610351562,177.74000549316406,177.89999389648438,177.89999389648438,436177
2024-05-30 10:48:00-04:00,177.91000366210938,177.9499969482422,177.72999572753906,177.77999877929688,177.77999877929688,219233
2024-05-30 10:49:00-04:00,177.77999877929688,177.89999389648438,177.64300537109375,177.80999755859375,177.80999755859375,314134
2024-05-30 10:50:00-04:00,177.81640625,178.0,177.72000122070312,177.84100341796875,177.84100341796875,292110
2024-05-30 10:51:00-04:00,177.83999633789062,177.92999267578125,177.5399932861328,177.68499755859375,177.68499755859375,327586
2024-05-30 10:52:00-04:00,177.6894989013672,178.0500030517578,177.6199951171875,177.81619262695312,177.81619262695312,318686
2024-05-30 10:53:00-04:00,177.8188934326172,177.97999572753906,177.77000427246094,177.89999389648438,177.89999389648438,251357
2024-05-30 10:54:00-04:00,177.90989685058594,177.97999572753906,177.69000244140625,177.97500610351562,177.97500610351562,277478
2024-05-30 10:55:00-04:00,177.9886016845703,178.23989868164062,177.69009399414062,178.1645965576172,178.1645965576172,314866
2024-05-30 10:56:00-04:00,178.14999389648438,178.3397979736328,178.05999755859375,178.25999450683594,178.25999450683594,335929
2024-05-30 10:57:00-04:00,178.2698974609375,178.38999938964844,178.16000366210938,178.23989868164062,178.23989868164062,254712
2024-05-30 10:58:00-04:00,178.26499938964844,178.47000122070312,178.17010498046875,178.42990112304688,178.42990112304688,198144
2024-05-30 10:59:00-04:00,178.40829467773438,178.42999267578125,177.97000122070312,178.03379821777344,178.03379821777344,256219
